"CustomerID";"Age";"Gender";"Location";"MembershipLevel";"TotalPurchases";"TotalSpent";"FavoriteCategory";"LastPurchaseDate";"Occupation";"FrequencyWebsiteVisits";"LoyaltyPoints";"EmailSubscribed";"AverageReviewRating";"Churn"
"233";"53";"Female";"East";"Platinum";"96";"1240.77";"Electronics";"12/11/2023";"Engineer";"11";"1492";"0";"2";"0"
"234";"40";"Female";"North";"Bronze";"44";"3774.6";"Home Goods";"15/5/2023";"Engineer";"1";"584";"0";"1.3";"1"
"236";"41";"Female";"East";"Silver";"23";"5297.91";"Clothing";"27/4/2023";"Lawyer";"10";"375";"1";"3.6";"0"
"237";"61";"Female";"North";"Bronze";"40";"2992.17";"Home Goods";"15/9/2023";"Lawyer";"5";"2244";"0";"2.3";"0"
"238";"50";"Female";"North";"Gold";"41";"2434";"Electronics";"15/5/2022";"Artist";"13";"895";"1";"4";"0"
"239";"29";"Male";"East";"Gold";"35";"3117.9";"Electronics";"14/5/2022";"Teacher";"11";"291";"0";"4.4";"0"
"240";"58";"Male";"West";"Bronze";"36";"749.05";"Clothing";"7/12/2022";"Engineer";"8";"2441";"1";"2.8";"0"
"242";"28";"Female";"South";"Gold";"96";"3583.58";"Home Goods";"6/12/2023";"Teacher";"6";"2072";"1";"1.6";"1"
"243";"61";"Female";"East";"Silver";"60";"3107.38";"Clothing";"10/6/2022";"Artist";"7";"553";"1";"3.1";"0"
"244";"55";"Female";"South";"Gold";"37";"5415.39";"Electronics";"4/9/2022";"Engineer";"10";"1105";"0";"2.1";"1"
"245";"46";"Male";"North";"Silver";"50";"6209.88";"Electronics";"10/3/2022";"Lawyer";"11";"3476";"1";"2.3";"0"
"246";"65";"Male";"North";"Gold";"19";"197.86";"Clothing";"25/6/2023";"Lawyer";"12";"2883";"1";"2.3";"0"
"247";"58";"Female";"North";"Gold";"54";"7000.77";"Clothing";"11/2/2022";"Artist";"13";"4086";"1";"3.6";"0"
"248";"20";"Male";"North";"Bronze";"14";"6981.25";"Clothing";"5/11/2022";"Manager";"10";"3769";"1";"1.4";"0"
"249";"45";"Female";"West";"Gold";"55";"4465.91";"Clothing";"26/9/2022";"Doctor";"5";"325";"0";"3.9";"0"
"250";"37";"Male";"North";"Platinum";"64";"5849.63";"Clothing";"28/3/2023";"Artist";"9";"3953";"1";"2.1";"1"
"251";"43";"Female";"North";"Bronze";"58";"5088.46";"Electronics";"6/1/2022";"Doctor";"5";"2966";"1";"1.4";"0"
"252";"41";"Female";"West";"Silver";"48";"247.18";"Home Goods";"14/12/2023";"Lawyer";"12";"1661";"0";"3";"0"
"253";"69";"Male";"North";"Bronze";"12";"1248";"Clothing";"11/4/2022";"Manager";"1";"2031";"1";"3.8";"1"
"254";"64";"Female";"South";"Gold";"86";"6159.27";"Home Goods";"28/7/2022";"Doctor";"5";"4408";"1";"3.7";"1"
"255";"38";"Male";"East";"Silver";"65";"2881.26";"Electronics";"23/3/2022";"Doctor";"14";"4729";"0";"2.9";"1"
"257";"21";"Female";"North";"Bronze";"18";"8905.66";"Home Goods";"6/11/2022";"Chef";"6";"4791";"0";"3.7";"0"
"258";"53";"Female";"North";"Bronze";"18";"9168.08";"Home Goods";"19/1/2022";"Chef";"6";"3077";"0";"1.7";"1"
"259";"57";"Female";"North";"Bronze";"34";"5815.95";"Electronics";"10/10/2022";"Artist";"9";"3196";"1";"4.2";"0"
"260";"27";"Male";"West";"Gold";"41";"4672.36";"Clothing";"23/7/2022";"Chef";"7";"4151";"1";"1.8";"0"
"261";"27";"Male";"East";"Silver";"36";"1490.63";"Clothing";"21/2/2023";"Doctor";"9";"1069";"0";"2.9";"0"
"262";"59";"Female";"South";"Bronze";"35";"9311.32";"Clothing";"1/7/2023";"Teacher";"10";"44";"1";"3.2";"0"
"263";"41";"Female";"West";"Platinum";"92";"6958.7";"Home Goods";"22/3/2023";"Artist";"12";"1968";"1";"3.2";"1"
"264";"21";"Female";"West";"Bronze";"33";"3844.5";"Electronics";"19/2/2022";"Lawyer";"12";"428";"1";"3.1";"0"
"265";"64";"Male";"West";"Bronze";"25";"2631.32";"Electronics";"1/3/2023";"Artist";"5";"1096";"1";"3.7";"0"
"266";"44";"Male";"South";"Gold";"10";"3811.49";"Electronics";"26/5/2023";"Chef";"7";"3918";"0";"2.1";"0"
"267";"68";"Female";"South";"Gold";"92";"9271.18";"Electronics";"28/10/2022";"Manager";"10";"4456";"1";"1.7";"0"
"269";"21";"Female";"South";"Platinum";"27";"2326.22";"Home Goods";"19/11/2022";"Artist";"8";"1757";"1";"3.5";"1"
"270";"49";"Female";"North";"Bronze";"14";"4245.68";"Clothing";"17/11/2022";"Manager";"1";"4902";"0";"2.1";"1"
"271";"27";"Female";"North";"Bronze";"37";"3834.34";"Electronics";"21/8/2022";"Lawyer";"6";"3610";"0";"4";"0"
"272";"28";"Male";"East";"Silver";"43";"4493.63";"Electronics";"12/4/2022";"Doctor";"6";"4690";"0";"1.4";"0"
"273";"45";"Male";"South";"Platinum";"25";"6071.73";"Home Goods";"25/1/2023";"Chef";"8";"1162";"0";"4.9";"0"
"274";"63";"Male";"East";"Silver";"49";"8946.69";"Clothing";"20/1/2022";"Artist";"3";"3289";"0";"1.5";"0"
"275";"25";"Female";"East";"Gold";"52";"9393.32";"Clothing";"30/12/2023";"Engineer";"10";"4919";"0";"2.4";"0"
"276";"57";"Female";"South";"Bronze";"93";"9410.81";"Clothing";"21/11/2023";"Chef";"6";"4834";"1";"1.2";"0"
"277";"39";"Female";"West";"Gold";"32";"154.89";"Clothing";"4/2/2022";"Doctor";"7";"1398";"1";"4.9";"0"
"278";"51";"Male";"South";"Platinum";"33";"8577.64";"Clothing";"26/8/2022";"Doctor";"10";"3078";"0";"4.1";"0"
"279";"62";"Female";"North";"Bronze";"45";"5860.73";"Clothing";"15/6/2022";"Artist";"7";"290";"0";"4.1";"0"
"280";"52";"Female";"South";"Platinum";"91";"4071.84";"Home Goods";"8/2/2023";"Chef";"10";"1603";"1";"1.7";"0"
"281";"52";"Female";"West";"Platinum";"9";"6452.14";"Home Goods";"12/9/2023";"Lawyer";"2";"1552";"0";"2.8";"0"
"282";"42";"Male";"South";"Silver";"18";"5737.54";"Electronics";"1/1/2023";"Artist";"1";"1940";"1";"2.4";"1"
"283";"51";"Female";"North";"Platinum";"23";"2128.04";"Home Goods";"2/8/2022";"Doctor";"11";"625";"0";"3.2";"0"
"284";"23";"Female";"North";"Silver";"30";"938.69";"Electronics";"11/2/2022";"Manager";"6";"103";"0";"2.2";"0"
"285";"58";"Female";"West";"Gold";"1";"2003.14";"Clothing";"26/6/2023";"Chef";"12";"2012";"1";"1.8";"0"
"286";"54";"Male";"West";"Gold";"7";"2351.87";"Home Goods";"23/1/2022";"Doctor";"3";"4790";"1";"4.2";"1"
"287";"18";"Male";"North";"Platinum";"80";"5941.26";"Clothing";"1/5/2022";"Chef";"8";"3486";"1";"2.8";"0"
"288";"29";"Male";"North";"Gold";"22";"2897.97";"Home Goods";"31/10/2022";"Lawyer";"2";"4299";"0";"2.9";"0"
"289";"52";"Female";"South";"Silver";"83";"5309.64";"Home Goods";"11/3/2023";"Artist";"6";"4986";"1";"4.8";"0"
"290";"23";"Female";"East";"Bronze";"68";"4569.02";"Electronics";"9/9/2023";"Manager";"11";"4396";"0";"1.9";"1"
"291";"34";"Female";"East";"Bronze";"24";"5441.17";"Home Goods";"22/7/2022";"Chef";"2";"4399";"0";"4.4";"1"
"292";"26";"Female";"West";"Gold";"59";"1941.3";"Clothing";"22/6/2023";"Lawyer";"1";"1347";"0";"2.3";"0"
"293";"19";"Female";"West";"Bronze";"12";"8568.23";"Home Goods";"16/10/2022";"Chef";"9";"3185";"0";"4.9";"1"
"294";"35";"Female";"East";"Bronze";"55";"7385.12";"Clothing";"9/11/2023";"Lawyer";"5";"3128";"1";"4.7";"0"
"295";"66";"Female";"North";"Platinum";"65";"863.95";"Electronics";"20/8/2022";"Chef";"5";"3835";"0";"2.2";"0"
"296";"53";"Female";"West";"Gold";"25";"8914.95";"Home Goods";"28/8/2023";"Engineer";"5";"2638";"1";"5";"0"
"297";"45";"Female";"South";"Silver";"69";"3520.77";"Home Goods";"24/10/2023";"Chef";"14";"1189";"1";"1.2";"1"
"298";"58";"Female";"East";"Platinum";"42";"9705.13";"Home Goods";"17/11/2022";"Teacher";"5";"4250";"0";"1.2";"1"
"299";"54";"Female";"South";"Gold";"35";"7679.67";"Home Goods";"1/7/2023";"Manager";"11";"4133";"1";"3.5";"1"
"300";"66";"Female";"South";"Gold";"67";"5519.79";"Electronics";"18/6/2022";"Doctor";"4";"976";"1";"2.8";"0"
"301";"43";"Male";"North";"Gold";"9";"8273.4";"Home Goods";"3/11/2023";"Teacher";"7";"2425";"0";"3.6";"1"
"302";"21";"Female";"West";"Bronze";"36";"9013.3";"Home Goods";"26/1/2023";"Engineer";"12";"3096";"1";"2.5";"1"
"303";"57";"Female";"West";"Platinum";"5";"2245.09";"Clothing";"8/7/2023";"Manager";"4";"1607";"1";"3.5";"0"
"304";"53";"Male";"West";"Gold";"68";"5244.8";"Electronics";"28/2/2022";"Engineer";"13";"3146";"1";"2.4";"1"
"305";"68";"Female";"North";"Platinum";"37";"4971.58";"Home Goods";"10/5/2023";"Manager";"5";"3958";"0";"3.8";"0"
"306";"48";"Male";"South";"Gold";"67";"7988.3";"Home Goods";"30/9/2022";"Lawyer";"3";"489";"0";"2.6";"0"
"307";"47";"Male";"South";"Silver";"13";"9576.52";"Electronics";"17/9/2023";"Engineer";"9";"4925";"0";"1.2";"0"
"308";"67";"Male";"South";"Silver";"64";"5073.57";"Home Goods";"29/3/2023";"Teacher";"12";"1243";"0";"2.6";"0"
"309";"51";"Female";"South";"Gold";"90";"5648.67";"Electronics";"15/4/2023";"Manager";"2";"1919";"0";"4.8";"1"
"311";"35";"Male";"West";"Silver";"34";"5032.01";"Electronics";"21/8/2022";"Doctor";"11";"3655";"0";"4.4";"1"
"312";"47";"Female";"South";"Gold";"48";"5381.03";"Electronics";"18/4/2023";"Engineer";"6";"3937";"0";"3.4";"0"
"314";"20";"Male";"North";"Gold";"45";"9845.18";"Electronics";"5/8/2023";"Doctor";"9";"1739";"0";"3.9";"0"
"315";"23";"Male";"West";"Platinum";"57";"8274.47";"Clothing";"20/12/2022";"Teacher";"10";"3791";"0";"1.9";"0"
"316";"55";"Male";"West";"Silver";"10";"9516.44";"Electronics";"15/10/2022";"Teacher";"9";"2318";"0";"1.8";"0"
"317";"30";"Female";"South";"Bronze";"48";"1551.48";"Clothing";"9/11/2022";"Artist";"9";"3586";"0";"1.3";"0"
"318";"62";"Male";"West";"Silver";"5";"1749.36";"Home Goods";"6/3/2022";"Chef";"11";"2662";"1";"4.3";"0"
"319";"20";"Male";"West";"Silver";"76";"4028.86";"Clothing";"7/9/2023";"Teacher";"10";"2703";"1";"4.6";"0"
"320";"65";"Female";"South";"Gold";"27";"4293.31";"Electronics";"15/7/2023";"Artist";"14";"4621";"0";"4.4";"1"
"321";"45";"Female";"East";"Platinum";"10";"9602.86";"Electronics";"15/6/2023";"Artist";"11";"3048";"0";"4.2";"0"
"322";"39";"Male";"East";"Silver";"90";"7660.55";"Clothing";"11/1/2023";"Lawyer";"1";"4521";"0";"1.4";"0"
"323";"57";"Female";"East";"Platinum";"74";"9522.83";"Clothing";"30/12/2023";"Teacher";"8";"650";"1";"1.3";"0"
"324";"57";"Female";"West";"Silver";"29";"3490.05";"Electronics";"14/9/2023";"Teacher";"10";"1952";"1";"4.9";"1"
"325";"29";"Male";"North";"Bronze";"90";"5945.71";"Electronics";"15/8/2023";"Teacher";"9";"3822";"0";"1.1";"0"
"327";"48";"Female";"South";"Bronze";"31";"3386.25";"Electronics";"20/2/2023";"Lawyer";"3";"4135";"1";"1.8";"0"
"328";"35";"Male";"North";"Platinum";"48";"1818.73";"Clothing";"11/3/2022";"Engineer";"3";"1045";"0";"3.4";"0"
"329";"24";"Female";"South";"Gold";"34";"2699.86";"Electronics";"27/8/2022";"Artist";"7";"4526";"1";"3.5";"1"
"330";"25";"Male";"North";"Gold";"94";"2726.01";"Clothing";"24/11/2022";"Teacher";"13";"3701";"0";"3.2";"0"
"331";"36";"Female";"North";"Gold";"94";"9006.66";"Home Goods";"12/6/2022";"Chef";"6";"149";"1";"2.7";"0"
"332";"46";"Male";"North";"Silver";"85";"7839.92";"Electronics";"28/10/2023";"Manager";"10";"2005";"0";"5";"0"
"334";"37";"Female";"East";"Bronze";"81";"5509.52";"Electronics";"26/4/2023";"Artist";"6";"4337";"0";"1.8";"0"
"335";"67";"Male";"North";"Silver";"96";"1700.85";"Electronics";"26/9/2023";"Lawyer";"14";"1356";"1";"2.9";"0"
"336";"59";"Male";"North";"Gold";"39";"3377.89";"Electronics";"11/7/2022";"Doctor";"10";"3440";"0";"2.4";"0"
"337";"47";"Male";"South";"Gold";"66";"2160.31";"Electronics";"27/12/2023";"Doctor";"9";"2767";"1";"2.9";"1"
"340";"27";"Female";"North";"Platinum";"42";"1763.44";"Clothing";"25/9/2023";"Lawyer";"8";"938";"0";"1.8";"0"
"341";"43";"Male";"South";"Platinum";"38";"8206.28";"Clothing";"24/9/2022";"Artist";"1";"2214";"1";"4.5";"1"
"342";"68";"Male";"North";"Bronze";"43";"4805.88";"Electronics";"27/7/2023";"Chef";"1";"4207";"1";"4.3";"0"
"343";"50";"Male";"North";"Bronze";"2";"2193.6";"Electronics";"25/2/2022";"Chef";"8";"2200";"0";"1.5";"0"
"344";"45";"Male";"West";"Silver";"63";"6265.83";"Home Goods";"19/4/2022";"Engineer";"12";"4351";"0";"3.8";"0"
"345";"27";"Male";"North";"Silver";"6";"425.08";"Home Goods";"28/6/2023";"Manager";"11";"1891";"1";"3.8";"0"
"346";"46";"Male";"South";"Silver";"15";"4629.83";"Clothing";"19/10/2022";"Engineer";"9";"851";"0";"1.7";"0"
"347";"61";"Male";"West";"Silver";"10";"733.61";"Home Goods";"22/5/2022";"Engineer";"14";"627";"1";"2.4";"0"
"348";"35";"Male";"West";"Platinum";"86";"7051.43";"Home Goods";"1/9/2022";"Engineer";"9";"1552";"1";"4.9";"0"
"349";"59";"Female";"South";"Silver";"68";"5408.61";"Clothing";"9/4/2022";"Chef";"10";"104";"0";"2.3";"0"
"350";"18";"Male";"North";"Platinum";"31";"6183.95";"Clothing";"10/5/2023";"Engineer";"12";"3837";"0";"2.3";"1"
"351";"40";"Male";"North";"Gold";"24";"926.03";"Clothing";"15/12/2022";"Engineer";"5";"1004";"1";"2.1";"0"
"352";"34";"Female";"North";"Bronze";"82";"2335.52";"Home Goods";"16/8/2022";"Engineer";"13";"107";"0";"4.6";"0"
"353";"60";"Female";"West";"Silver";"11";"4236.7";"Electronics";"9/4/2023";"Artist";"2";"83";"1";"3.6";"0"
"354";"54";"Female";"South";"Gold";"48";"8361.54";"Electronics";"3/3/2023";"Manager";"12";"814";"0";"4.5";"0"
"355";"48";"Female";"West";"Platinum";"56";"5289.91";"Home Goods";"15/1/2023";"Artist";"6";"3732";"1";"3.2";"1"
"356";"42";"Male";"West";"Silver";"49";"4321.49";"Clothing";"9/1/2023";"Chef";"11";"1064";"1";"3.2";"0"
"357";"21";"Male";"North";"Platinum";"7";"3424.78";"Electronics";"11/5/2022";"Chef";"14";"2309";"1";"4.2";"0"
"358";"69";"Female";"East";"Bronze";"71";"2392.95";"Home Goods";"3/4/2023";"Manager";"4";"115";"1";"3.4";"0"
"359";"26";"Female";"North";"Platinum";"22";"565.3";"Home Goods";"9/5/2022";"Manager";"1";"1046";"1";"3.7";"0"
"360";"45";"Male";"East";"Bronze";"36";"2464.87";"Clothing";"10/2/2023";"Engineer";"1";"1054";"0";"2.7";"0"
"361";"47";"Female";"South";"Bronze";"28";"2936.54";"Electronics";"7/4/2022";"Engineer";"5";"3299";"1";"3.5";"1"
"363";"41";"Male";"North";"Gold";"39";"8024.51";"Home Goods";"15/2/2023";"Engineer";"5";"3921";"0";"3.8";"0"
"364";"50";"Male";"South";"Bronze";"37";"3831.61";"Clothing";"14/7/2022";"Engineer";"5";"4528";"0";"3.3";"1"
"365";"37";"Female";"East";"Silver";"8";"348.7";"Home Goods";"7/6/2023";"Engineer";"2";"4515";"1";"1.8";"0"
"366";"26";"Male";"West";"Platinum";"15";"4764.3";"Home Goods";"19/9/2022";"Lawyer";"2";"4674";"1";"4.7";"1"
"367";"25";"Female";"West";"Bronze";"38";"8995.78";"Home Goods";"19/7/2022";"Chef";"10";"184";"1";"1.2";"0"
"368";"41";"Male";"South";"Gold";"69";"7322.59";"Clothing";"11/9/2022";"Doctor";"12";"317";"0";"3.4";"0"
"369";"31";"Male";"South";"Bronze";"32";"858.92";"Home Goods";"9/6/2023";"Manager";"9";"349";"1";"1.2";"0"
"370";"35";"Male";"South";"Silver";"73";"6822.09";"Clothing";"21/6/2023";"Teacher";"7";"504";"1";"1.1";"0"
"372";"29";"Female";"West";"Platinum";"72";"8511.3";"Clothing";"6/7/2022";"Artist";"8";"2514";"0";"5";"0"
"373";"46";"Female";"South";"Gold";"88";"4772.06";"Electronics";"2/6/2022";"Teacher";"12";"548";"1";"2.7";"1"
"374";"54";"Female";"East";"Silver";"59";"2512.9";"Home Goods";"6/5/2023";"Lawyer";"11";"2113";"1";"3.2";"0"
"375";"43";"Male";"North";"Bronze";"57";"8588.14";"Home Goods";"23/12/2022";"Teacher";"6";"524";"0";"4.7";"0"
"376";"50";"Female";"East";"Bronze";"68";"7673.03";"Home Goods";"19/8/2022";"Doctor";"9";"4928";"1";"2.6";"1"
"377";"60";"Male";"West";"Bronze";"82";"6616.31";"Home Goods";"20/4/2022";"Teacher";"7";"4494";"0";"3";"0"
"378";"32";"Female";"West";"Bronze";"54";"375.19";"Home Goods";"10/5/2023";"Lawyer";"4";"318";"1";"4.6";"1"
"379";"40";"Female";"East";"Platinum";"28";"4146.11";"Home Goods";"6/4/2022";"Engineer";"12";"610";"0";"2.5";"1"
"380";"46";"Male";"North";"Bronze";"37";"1479.17";"Home Goods";"6/7/2023";"Doctor";"5";"815";"0";"2.9";"0"
"381";"38";"Male";"South";"Bronze";"82";"4670.59";"Electronics";"10/11/2022";"Doctor";"8";"4667";"1";"2.7";"0"
"382";"36";"Male";"South";"Platinum";"34";"9042.83";"Clothing";"29/5/2023";"Chef";"3";"2952";"1";"2.7";"0"
"383";"22";"Male";"South";"Bronze";"41";"1874.67";"Clothing";"14/8/2022";"Artist";"3";"2565";"1";"3";"0"
"384";"40";"Female";"South";"Gold";"41";"4189.64";"Electronics";"13/7/2023";"Lawyer";"10";"261";"0";"3.7";"0"
"385";"53";"Female";"South";"Bronze";"84";"3384.07";"Clothing";"12/11/2023";"Teacher";"8";"163";"0";"2.8";"0"
"386";"37";"Male";"East";"Bronze";"32";"404.79";"Clothing";"16/3/2023";"Doctor";"7";"2567";"0";"3.6";"0"
"387";"25";"Female";"East";"Bronze";"87";"1708.95";"Electronics";"13/11/2022";"Chef";"2";"2195";"1";"1.4";"0"
"388";"26";"Female";"North";"Silver";"4";"4434.44";"Clothing";"28/2/2022";"Doctor";"9";"98";"1";"1.1";"1"
"389";"31";"Male";"West";"Platinum";"1";"7992.83";"Clothing";"29/10/2022";"Chef";"10";"1359";"1";"1.2";"0"
"390";"23";"Female";"South";"Platinum";"33";"2645.71";"Clothing";"9/5/2023";"Manager";"8";"3485";"1";"4.3";"0"
"391";"18";"Male";"West";"Bronze";"6";"6210.98";"Home Goods";"25/11/2023";"Artist";"7";"3888";"0";"1.2";"0"
"392";"26";"Male";"South";"Gold";"8";"4003.78";"Clothing";"20/12/2022";"Lawyer";"11";"691";"0";"2.9";"0"
"393";"33";"Female";"South";"Platinum";"70";"5786.59";"Home Goods";"17/7/2023";"Artist";"8";"3930";"1";"2.2";"0"
"394";"33";"Male";"East";"Platinum";"16";"4508.03";"Clothing";"8/8/2022";"Doctor";"7";"4935";"0";"4.6";"1"
"395";"29";"Male";"North";"Bronze";"89";"7490.75";"Clothing";"28/10/2023";"Teacher";"5";"2773";"0";"3";"0"
"396";"22";"Male";"South";"Gold";"76";"3614.71";"Electronics";"7/4/2023";"Engineer";"5";"2789";"0";"4.9";"1"
"397";"57";"Male";"West";"Silver";"65";"9573.37";"Home Goods";"16/9/2022";"Artist";"1";"1436";"1";"1.9";"0"
"398";"46";"Female";"North";"Silver";"34";"5119.92";"Home Goods";"2/1/2022";"Doctor";"14";"3414";"1";"3.6";"0"
"399";"63";"Male";"East";"Gold";"35";"1853.66";"Home Goods";"5/7/2023";"Chef";"2";"2561";"1";"1.2";"0"
"400";"44";"Male";"South";"Gold";"33";"6684.05";"Home Goods";"9/11/2023";"Teacher";"1";"3197";"0";"4.1";"0"
"401";"28";"Male";"East";"Silver";"63";"3951.24";"Clothing";"11/5/2022";"Manager";"8";"4548";"0";"4.4";"0"
"402";"64";"Male";"South";"Gold";"47";"614.96";"Home Goods";"9/3/2022";"Manager";"2";"2774";"1";"2";"1"
"403";"67";"Male";"West";"Platinum";"57";"3262.73";"Home Goods";"27/7/2023";"Lawyer";"3";"2756";"0";"3.1";"0"
"404";"45";"Male";"North";"Bronze";"67";"8498.74";"Clothing";"27/6/2023";"Manager";"13";"2926";"1";"3.3";"0"
"405";"69";"Male";"West";"Platinum";"57";"4885.3";"Clothing";"21/3/2022";"Doctor";"14";"3340";"0";"2";"0"
"406";"53";"Male";"South";"Silver";"32";"4126.34";"Clothing";"2/12/2023";"Doctor";"11";"1739";"1";"2.3";"0"
"407";"59";"Male";"South";"Silver";"81";"9133.42";"Clothing";"19/1/2022";"Teacher";"14";"1246";"0";"3.4";"0"
"408";"36";"Female";"East";"Platinum";"71";"6321.13";"Electronics";"27/6/2022";"Lawyer";"1";"3095";"1";"2.5";"1"
"409";"52";"Male";"North";"Gold";"11";"3563.16";"Electronics";"23/7/2023";"Lawyer";"8";"3214";"1";"2.8";"0"
"410";"69";"Female";"West";"Bronze";"23";"5592.48";"Clothing";"30/10/2023";"Chef";"7";"1138";"1";"2.6";"0"
"412";"61";"Male";"South";"Silver";"15";"3287.02";"Home Goods";"14/10/2022";"Chef";"4";"3003";"1";"2.2";"0"
"413";"36";"Male";"West";"Gold";"36";"6094.89";"Clothing";"2/6/2023";"Teacher";"10";"4702";"1";"5";"1"
"414";"63";"Male";"East";"Bronze";"53";"9806.58";"Clothing";"11/4/2022";"Manager";"8";"108";"0";"4.2";"0"
"416";"19";"Male";"East";"Gold";"49";"611.27";"Electronics";"28/3/2022";"Doctor";"12";"632";"0";"2.2";"1"
"417";"24";"Male";"West";"Gold";"52";"3658.64";"Home Goods";"27/3/2023";"Chef";"2";"2846";"1";"3.8";"1"
"418";"60";"Female";"West";"Platinum";"59";"2307.54";"Home Goods";"15/8/2022";"Engineer";"8";"4881";"0";"1.7";"0"
"419";"66";"Male";"South";"Silver";"87";"3470.12";"Clothing";"27/8/2023";"Chef";"5";"2755";"0";"1.5";"0"
"420";"48";"Female";"South";"Bronze";"46";"5122.83";"Electronics";"4/1/2023";"Teacher";"8";"2766";"1";"3.6";"1"
"421";"34";"Male";"East";"Platinum";"46";"824.02";"Electronics";"18/1/2022";"Chef";"1";"1390";"1";"4";"0"
"422";"44";"Male";"South";"Silver";"81";"1009.21";"Home Goods";"27/12/2023";"Manager";"12";"400";"1";"1.7";"0"
"423";"53";"Female";"North";"Silver";"98";"5665.75";"Home Goods";"2/10/2022";"Engineer";"11";"4772";"0";"4.9";"1"
"424";"67";"Male";"North";"Gold";"21";"8703.55";"Electronics";"6/1/2022";"Artist";"7";"677";"1";"4.6";"1"
"425";"60";"Male";"East";"Platinum";"40";"4707.51";"Clothing";"31/1/2023";"Manager";"4";"4742";"1";"3";"0"
"426";"27";"Female";"East";"Bronze";"99";"1940.4";"Electronics";"22/10/2022";"Chef";"4";"2954";"0";"3.2";"0"
"427";"62";"Female";"South";"Gold";"43";"9284.93";"Home Goods";"3/11/2023";"Chef";"13";"708";"1";"1.5";"0"
"428";"31";"Female";"South";"Platinum";"62";"6486.64";"Clothing";"19/12/2023";"Chef";"4";"4477";"1";"2.7";"1"
"429";"24";"Male";"North";"Gold";"55";"6361.96";"Electronics";"5/11/2022";"Doctor";"6";"1757";"1";"2.9";"1"
"430";"56";"Male";"East";"Silver";"97";"7994.02";"Electronics";"13/3/2023";"Manager";"6";"1585";"0";"2.8";"0"
"431";"57";"Male";"East";"Bronze";"98";"5207.34";"Electronics";"30/6/2022";"Chef";"8";"2775";"1";"3.1";"1"
"432";"26";"Female";"North";"Platinum";"49";"8985.85";"Electronics";"1/4/2022";"Teacher";"9";"1976";"0";"4.1";"0"
"434";"25";"Male";"South";"Gold";"96";"9367.4";"Electronics";"4/10/2023";"Teacher";"13";"3338";"0";"1.7";"1"
"435";"34";"Female";"East";"Platinum";"86";"2203.18";"Clothing";"16/3/2022";"Lawyer";"1";"3639";"0";"3.8";"0"
"436";"40";"Male";"East";"Silver";"1";"1693.03";"Home Goods";"26/8/2022";"Doctor";"5";"4728";"0";"2.3";"1"
"437";"33";"Male";"South";"Bronze";"23";"2903.52";"Home Goods";"8/2/2022";"Teacher";"6";"267";"0";"1.2";"1"
"439";"26";"Female";"North";"Bronze";"82";"4778.49";"Home Goods";"27/12/2023";"Engineer";"4";"191";"0";"4.7";"0"
"440";"53";"Male";"North";"Silver";"65";"1192.95";"Clothing";"10/6/2023";"Artist";"1";"2995";"0";"2.4";"0"
"441";"24";"Male";"North";"Platinum";"38";"8944.81";"Electronics";"2/1/2022";"Engineer";"7";"2354";"0";"2";"0"
"442";"35";"Male";"West";"Platinum";"46";"9577.89";"Home Goods";"8/5/2023";"Lawyer";"1";"2135";"1";"1.5";"0"
"443";"25";"Male";"West";"Silver";"48";"1372.68";"Electronics";"12/8/2023";"Manager";"10";"4306";"1";"4.5";"0"
"444";"38";"Male";"East";"Gold";"9";"6401.81";"Electronics";"28/2/2022";"Manager";"1";"3685";"0";"2.8";"0"
"445";"43";"Male";"South";"Silver";"49";"6375.48";"Clothing";"14/11/2023";"Doctor";"14";"1423";"1";"2.8";"0"
"446";"20";"Male";"East";"Silver";"42";"2960.13";"Electronics";"31/5/2022";"Chef";"7";"380";"1";"4.6";"1"
"447";"34";"Female";"South";"Silver";"34";"9001.4";"Clothing";"24/3/2023";"Chef";"7";"3205";"1";"1.5";"1"
"448";"68";"Female";"South";"Bronze";"86";"6581.9";"Home Goods";"27/6/2023";"Manager";"3";"612";"1";"2.5";"0"
"449";"63";"Male";"East";"Gold";"97";"2613.56";"Home Goods";"5/6/2023";"Manager";"2";"2322";"1";"2.1";"0"
"450";"41";"Male";"East";"Gold";"81";"5957.74";"Electronics";"9/4/2022";"Chef";"11";"1085";"0";"2.9";"0"
"451";"42";"Male";"West";"Silver";"18";"3030.75";"Home Goods";"23/1/2023";"Manager";"13";"1348";"1";"4.5";"0"
"452";"22";"Male";"East";"Silver";"27";"1663.38";"Clothing";"25/9/2022";"Doctor";"6";"3988";"0";"4.6";"0"
