CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyWebsiteVisits
1405,18,Female,North,Bronze,95,8950.68,Home Goods,18/7/2023,Lawyer,11
1406,67,Female,South,Silver,44,4328.47,Home Goods,2/9/2023,Chef,8
1407,27,Female,North,Gold,98,3062.15,Electronics,27/10/2023,Doctor,7
1408,68,Male,West,Platinum,70,458.25,Home Goods,27/1/2023,Artist,9
1409,51,Male,East,Platinum,29,360.85,Electronics,25/8/2022,Teacher,3
1410,66,Male,North,Bronze,10,8826.62,Electronics,17/7/2023,Artist,9
1411,67,Female,North,Silver,62,5649.56,Home Goods,11/2/2022,Manager,7
1412,30,Female,South,Platinum,95,4453.5,Electronics,15/12/2022,Lawyer,1
1413,24,Female,North,Silver,96,7593.86,Clothing,23/9/2023,Engineer,4
1414,69,Male,North,Platinum,58,7138.12,Clothing,29/3/2022,Doctor,11
1415,54,Female,North,Platinum,66,8716.43,Electronics,8/4/2023,Teacher,4
1416,53,Male,South,Bronze,19,8778.93,Electronics,30/7/2023,Manager,11
1417,56,Female,East,Silver,56,4063.89,Home Goods,26/10/2023,Manager,10
1418,54,Male,East,Platinum,68,6027.02,Clothing,10/7/2023,Chef,4
1419,48,Female,South,Gold,6,9253.81,Clothing,29/11/2023,Artist,13
1420,68,Female,East,Silver,82,514.07,Electronics,31/12/2022,Doctor,9
1421,37,Female,South,Silver,39,882.32,Electronics,16/9/2022,Teacher,5
1422,56,Female,South,Platinum,28,6752.62,Home Goods,11/10/2022,Engineer,14
1423,62,Female,West,Bronze,8,6946.17,Clothing,10/9/2022,Lawyer,3
1424,53,Male,North,Gold,60,2987.07,Electronics,17/9/2023,Manager,10
1425,-9999,Female,South,Bronze,96,5302.83,Clothing,19/8/2023,Engineer,7
1426,47,Female,East,Platinum,97,108.42,Home Goods,26/3/2022,Chef,13
1427,69,,South,Platinum,98,2888.81,Home Goods,12/7/2022,Lawyer,6
1428,35,Female,North,Gold,91,6053.37,Clothing,15/5/2023,Chef,2
1429,21,Female,West,Gold,49,3830.02,Clothing,23/11/2022,Teacher,5
1430,47,Male,North,Silver,31,4948.07,Clothing,27/9/2022,Doctor,14
1431,45,Female,East,Silver,89,9341.38,Clothing,31/10/2023,Chef,4
1432,21,Female,West,Silver,45,653.88,Electronics,17/8/2023,Teacher,9
1433,51,Female,East,Platinum,59,5124.92,Clothing,16/10/2022,Artist,5
1434,69,Female,East,Silver,54,5861.77,Home Goods,27/8/2023,Engineer,11
1435,45,Female,North,Platinum,82,6646.79,Home Goods,8/3/2023,Doctor,12
1436,54,Female,South,Bronze,82,7483.09,Electronics,27/5/2022,Manager,5
1437,39,Female,South,Bronze,45,1561.21,Clothing,23/8/2022,Manager,8
1438,57,Female,West,Platinum,34,9237.72,Electronics,21/12/2023,Lawyer,12
1439,60,Female,North,Gold,57,4197.69,Clothing,5/3/2023,Teacher,2
1440,28,Female,West,Silver,6,4940.79,Home Goods,14/6/2023,Doctor,2
1441,47,Female,South,Gold,47,6653.21,Clothing,10/2/2023,Manager,6
1442,67,Male,West,Bronze,7,5352.34,Home Goods,21/3/2022,Chef,5
1443,47,Female,South,Platinum,93,4281.2,Electronics,27/11/2023,Teacher,10
1444,42,Female,South,Platinum,21,6759.5,Electronics,31/3/2022,Engineer,3
1445,68,Female,North,Platinum,2,6738.36,Clothing,23/2/2022,Engineer,12
1446,34,Female,West,?,82,2304.28,Electronic,5/9/2023,Artist,5
1447,18,Female,South,Silver,72,4315.39,Home Goods,18/10/2023,Teacher,5
1448,54,Female,East,Silver,37,291.07,Electronics,9/3/2023,Teacher,5
1449,-9999,Male,West,Platinum,22,4628.74,Electronics,24/2/2023,Chef,4
1450,31,Female,North,Silver,42,8919.04,Home Goods,5/5/2022,Engineer,6
1451,19,Male,North,Bronze,42,6451.79,Home Goods,8/5/2022,Lawyer,12
1452,20,Female,South,Gold,21,8941.97,Electronics,12/2/2023,Lawyer,7
1453,20,Female,West,Silver,63,171.98,Clothing,27/2/2022,Teacher,7
1454,37,Male,East,Silver,75,7763.49,Electronics,6/3/2023,Artist,12
1455,-9999,Female,North,?,8,7883.52,Home Goods,7/9/2022,Teacher,3
1456,48,Male,South,Gold,56,3990.92,Electronics,20/11/2023,Teacher,6
1457,57,Female,North,Platinum,62,3709.11,Clothing,22/8/2022,Teacher,2
1458,39,Female,North,Gold,73,9194.16,Clothing,17/11/2022,Teacher,3
1459,31,Female,North,Silver,86,5438.89,Electronics,19/12/2023,Manager,1
1460,67,Female,East,Silver,55,4607.92,Electronics,28/5/2023,Lawyer,3
1461,44,Male,East,Platinum,56,3405.6,Clothing,16/8/2022,Chef,10
1462,69,Female,East,Silver,23,6491.81,Clothing,9/11/2023,Artist,7
1463,30,Female,East,Gold,16,7871.33,Electronics,27/7/2022,Chef,4
1464,67,Female,East,Silver,90,9077.33,Home Goods,27/8/2022,Lawyer,2
1465,18,Female,East,Platinum,43,724.03,Clothing,23/12/2023,Manager,8
1466,19,Female,West,Bronze,34,7729.54,Electronics,4/8/2022,Doctor,3
1467,54,,South,Silver,39,7653.67,Clothing,22/12/2023,Doctor,4
1468,28,Male,East,Gold,31,5864.25,Clothing,14/4/2022,Doctor,4
1469,60,Male,East,Platinum,42,2419.06,Home Goods,4/5/2023,Engineer,7
1470,50,Male,West,Platinum,78,6891.56,Clothing,5/3/2022,Manager,7
1471,46,Female,West,Bronze,87,3786.4,Clothing,17/5/2023,Artist,8
1472,20,Female,North,Gold,36,3046.51,Home Goods,21/12/2023,Lawyer,9
1473,46,Female,West,Silver,74,3729.95,Electronics,3/10/2023,Chef,1
1474,19,Female,North,Bronze,92,3932.13,Clothing,1/9/2022,Manager,5
1475,31,Male,East,Silver,31,7156.28,Home Goods,25/9/2022,Manager,4
1476,37,Female,East,Gold,13,8552.12,Home Goods,26/2/2022,Artist,3
1477,65,Male,North,Silver,63,3402.04,Home Goods,22/1/2022,Doctor,13
1478,35,Male,West,Silver,15,1445.59,Electronics,29/8/2023,Lawyer,13
1479,54,Female,North,Platinum,99,5913.67,Electronics,16/9/2022,Manager,2
1480,25,Female,North,Gold,99,4928.25,Home Goods,4/7/2023,Engineer,6
1481,24,Female,West,Gold,77,5735.98,Clothing,5/7/2023,Chef,5
1482,27,Male,North,Platinum,98,1856.69,Home Goods,21/3/2023,Teacher,10
1483,33,Female,North,Silver,76,4405.91,Electronics,23/9/2023,Chef,6
1484,36,Male,North,Platinum,60,8009.15,Electronics,23/10/2022,Chef,1
1485,47,Female,North,Platinum,92,3384.96,Electronics,31/7/2023,Lawyer,12
1486,60,Male,South,Gold,55,4631.54,Home Goods,28/4/2022,Engineer,1
1487,36,Female,East,Platinum,87,1833.52,Home Goods,14/3/2023,Lawyer,10
1488,20,Male,East,Platinum,54,8625.84,Clothing,29/4/2022,Lawyer,12
1489,47,Male,West,Silver,56,5516.48,Clothing,16/1/2022,Artist,4
1490,35,Female,North,Silver,67,3300.85,Clothing,2/6/2023,Chef,4
1491,53,,East,Bronze,91,2052.95,Electronics,5/8/2022,Teacher,6
1492,37,Male,North,Platinum,67,5063.88,Clothing,13/7/2023,Doctor,5
1493,34,Female,South,Platinum,65,365.76,Home Goods,9/3/2022,Artist,9
1494,41,Male,South,Platinum,80,5380.01,Electronics,15/10/2022,Engineer,1
1495,30,Male,West,Silver,59,6695.27,Clothing,24/10/2023,Engineer,9
1496,53,Male,East,Platinum,21,1051.02,Home Goods,14/8/2023,Doctor,7
1497,63,Male,West,Silver,44,3080.5,Electronics,2/6/2022,Manager,5
1498,20,Female,South,Gold,90,7622.41,Electronics,16/6/2022,Doctor,13
1499,-9999,Male,North,Bronze,16,4411,Electronics,4/7/2022,Teacher,5
1500,21,Female,South,Bronze,25,6168.98,Electronics,10/7/2022,Chef,7
1501,35,Female,North,Platinum,61,9008.44,Electronics,29/7/2023,Teacher,6
1502,62,Male,East,Bronze,4,2299.12,Home Goods,11/6/2023,Artist,14
1503,56,Male,North,Platinum,9,4775.11,Clothing,17/11/2022,Teacher,4
1504,60,Female,East,Silver,21,2612.17,Clothing,31/1/2023,Doctor,9
1505,28,Male,East,Bronze,68,802.38,Clothing,29/5/2023,Doctor,7
1506,55,Female,West,Bronze,48,9969.77,Clothing,22/10/2022,Chef,8
1507,60,Male,North,?,47,5290.26,,6/10/2022,Teacher,12
1508,58,Male,East,Gold,63,9005.91,Home Goods,31/10/2022,Engineer,7
1509,65,,East,Gold,20,5181.47,Home Goods,20/9/2022,Lawyer,12
1510,45,Male,South,Silver,97,7969.45,Home Goods,28/3/2022,Artist,2
1511,22,Female,South,Silver,46,2432.24,Home Goods,20/7/2022,Chef,10
1512,69,Female,West,Silver,60,4654.53,Home Goods,23/5/2023,Artist,1
1513,40,Male,West,Gold,61,4251.49,Clothing,5/7/2022,Lawyer,4
1514,55,Female,North,Bronze,59,449.49,Home Goods,21/8/2022,Manager,2
1515,-9999,Male,North,?,7,8256.36,Clothing,7/10/2022,Artist,3
1516,48,Male,East,Platinum,81,505.47,Home Goods,21/4/2023,Manager,5
1517,25,Male,South,Platinum,64,2289.03,Home Goods,7/1/2022,Teacher,11
1518,42,Male,East,Bronze,72,6471.21,Home Goods,10/5/2022,Chef,1
1519,42,Male,North,Gold,88,937.35,Clothing,16/8/2022,Doctor,3
1520,65,Female,North,Gold,21,4097.86,Clothing,13/3/2022,Teacher,6
1521,33,Female,West,Gold,67,9352.73,Clothing,10/10/2023,Teacher,4
1522,28,Male,South,Platinum,58,5792.8,Home Goods,14/12/2022,Manager,7
1523,37,Female,East,Gold,96,5246.21,Clothing,22/7/2022,Doctor,9
1524,31,Male,South,Bronze,27,1357.92,Clothing,2/12/2023,Lawyer,14
1525,57,Male,West,Platinum,47,3288.05,Electronics,18/12/2022,Lawyer,6
1526,55,Male,North,Platinum,71,7028.04,Electronics,13/6/2023,Lawyer,10
1527,57,Male,West,Bronze,78,1858.52,Clothing,14/3/2023,Chef,2
1528,36,Female,North,Gold,49,5054.46,Electronics,28/4/2022,Lawyer,8
1529,25,Male,South,Platinum,60,4944.27,Electronics,21/11/2022,Lawyer,9
1530,42,Female,West,Gold,59,1995.11,Home Goods,17/12/2023,Doctor,8
1531,50,Male,South,Bronze,51,4662.65,Electronics,7/5/2023,Teacher,5
1532,62,Female,East,Silver,95,106.17,Home Goods,3/3/2023,Teacher,6
1533,57,Male,South,Silver,57,863.42,,28/11/2022,Chef,11
1534,58,Female,East,Gold,46,4814.69,Electronics,22/4/2022,Lawyer,10
1535,65,Male,North,Gold,49,8715.43,Clothing,7/1/2023,Chef,6
1536,-9999,Male,South,Silver,98,298.11,Home Goods,4/7/2022,Artist,10
1537,60,Male,South,Gold,24,7925.45,Home Goods,20/12/2022,Manager,7
1538,34,Female,East,Silver,69,2970.85,Electronics,14/5/2023,Chef,6
1539,44,Male,West,Platinum,73,9270.55,Electronics,20/8/2022,Lawyer,5
1540,58,Male,East,Bronze,17,9297.44,Clothing,1/8/2023,Teacher,3
1541,34,Female,East,Platinum,2,2344.05,Home Goods,26/8/2023,Teacher,11
1542,64,Male,North,Bronze,52,875.79,Home Goods,11/10/2022,Teacher,8
1543,50,Male,South,Gold,46,4519.21,Home Goods,26/2/2022,Engineer,7
1544,48,Female,West,Silver,81,2225.38,Clothing,2/7/2023,Teacher,1
1545,38,Male,West,Gold,39,559.5,Clothing,27/6/2022,Manager,1
1546,41,Male,South,Gold,5,6167.7,Electronics,7/9/2023,Doctor,2
1547,33,Male,West,Platinum,27,3403.24,Electronics,21/11/2022,Artist,2
1548,62,Male,East,Bronze,76,5071.57,Clothing,23/6/2022,Lawyer,6
1549,-9999,Male,North,Silver,6,3775.14,Home Goods,24/2/2023,Engineer,6
1550,52,Male,South,Silver,39,8672.26,Clothing,17/3/2023,Artist,4
1551,45,Male,North,Gold,31,7523.86,Electronics,10/2/2023,Chef,9
1552,63,Male,East,Platinum,25,7556.94,Home Goods,6/3/2022,Lawyer,8
1553,52,Female,East,Bronze,76,2536.5,Clothing,23/2/2022,Engineer,7
1554,35,Male,North,Silver,46,1109.84,,26/12/2022,Engineer,9
1555,41,,West,Silver,18,1295.29,Home Goods,22/11/2023,Manager,4
1556,45,Female,West,Gold,70,5437.01,Electronics,16/3/2023,Artist,5
1557,31,Male,West,Bronze,56,8130.76,Electronics,18/2/2023,Manager,5
1558,66,Female,North,Silver,63,8901.7,Clothing,26/4/2022,Artist,4
1559,41,Male,West,Bronze,91,3327.88,Home Goods,29/11/2023,Teacher,11
1560,48,Female,West,Gold,26,4601.7,Home Goods,28/8/2022,Lawyer,8
1561,23,Male,North,Gold,14,525.94,Clothing,12/11/2022,Chef,1
1562,57,Male,North,Platinum,21,1049.51,Clothing,13/8/2022,Chef,3
1563,51,Male,North,Platinum,5,5737.2,Clothing,9/8/2023,Lawyer,3
1564,67,Male,West,Silver,80,8126.86,Electronics,4/3/2023,Doctor,5
1565,52,Male,North,Bronze,36,5186.37,Electronics,15/8/2023,Artist,10
1566,46,Female,East,Silver,59,6505.97,Electronics,19/12/2022,Engineer,3
1567,19,Male,West,Silver,62,7458.3,Clothing,9/7/2022,Lawyer,2
1568,22,Male,North,Platinum,41,8319.86,Electronics,21/7/2023,Artist,5
1569,39,Female,North,Bronze,3,5031.22,Home Goods,21/9/2023,Doctor,9
1570,26,Male,South,Gold,72,2903.31,Home Goods,6/4/2022,Engineer,12
1571,68,Male,East,Bronze,75,1414.85,Electronics,8/3/2023,Teacher,10
1572,51,Male,East,Bronze,92,7071.51,Home Goods,4/3/2022,Artist,8
1573,53,Male,West,Platinum,14,7694.6,Home Goods,28/5/2023,Doctor,14
1574,66,Male,East,Silver,13,3317.14,Electronics,9/1/2023,Artist,6
1575,53,Male,West,Gold,76,4084.76,Electronics,11/5/2022,Artist,1
1576,43,Female,North,Platinum,65,6918.76,,23/11/2023,Manager,2
1577,23,Male,West,Platinum,37,8984.56,Clothing,19/3/2022,Manager,14
1578,19,Male,North,Gold,31,6326.09,Home Goods,29/11/2022,Teacher,5
1579,53,Male,North,?,7,8956.69,,6/10/2022,Artist,9
1580,25,Male,North,Silver,96,8841.8,Electronics,17/1/2022,Artist,6
1581,19,Female,South,Gold,2,7384.91,Electronics,15/4/2022,Engineer,1
1582,19,Male,North,Silver,18,5901.84,Clothing,8/7/2023,Manager,9
1583,25,Male,North,Platinum,42,2520.67,Clothing,23/4/2023,Chef,4
1584,43,Male,West,Platinum,99,822.9,Home Goods,18/8/2022,Lawyer,3
1585,54,Male,South,Bronze,2,3214.68,Electronics,24/3/2023,Manager,7
1586,31,Male,North,Platinum,39,8598.78,Home Goods,8/11/2023,Teacher,1
1587,62,Male,North,Bronze,81,6465.14,Home Goods,9/9/2022,Teacher,1
1588,68,Male,South,?,13,4457.01,Electronic,5/9/2022,Chef,10
1589,45,Male,North,Bronze,65,7481.32,Electronics,15/8/2023,Manager,5
1590,50,Male,West,Silver,53,6736.17,Home Goods,31/10/2023,Doctor,14
1591,61,Male,West,Gold,87,7985.43,Home Goods,16/7/2023,Chef,4
1592,37,Male,North,Silver,33,9277.42,Clothing,11/5/2022,Doctor,7
1593,52,Male,West,Gold,81,4360.52,Clothing,21/4/2023,Manager,11
1594,63,Male,North,Silver,28,8695.9,Electronics,19/6/2022,Lawyer,7
1595,54,Male,East,Silver,35,135.56,Home Goods,23/8/2022,Engineer,1
1596,34,Male,North,Bronze,25,7120.6,Clothing,11/5/2023,Manager,12
1597,66,Male,North,Bronze,99,3902.38,Electronics,3/5/2023,Engineer,14
1598,60,Male,North,Bronze,3,5860.57,Home Goods,31/1/2023,Engineer,1
1599,61,Male,East,Platinum,31,4960.79,Electronics,30/8/2023,Teacher,4
1600,21,Female,South,Bronze,31,5964.79,Electronics,12/1/2022,Engineer,1
1601,26,Male,South,Silver,70,6131.29,Home Goods,29/8/2022,Manager,3
1602,37,Male,North,Platinum,64,2868.25,Clothing,9/5/2022,Artist,7
1603,64,Male,South,Platinum,89,2848.89,Electronics,4/9/2022,Engineer,2
1604,18,Female,North,Bronze,7,1362.58,Home Goods,5/5/2023,Engineer,12
1605,38,Female,East,Platinum,78,5774.19,Home Goods,26/1/2023,Teacher,1
1606,50,Male,South,Silver,18,686.77,Clothing,30/9/2022,Manager,14
1607,52,Male,East,Silver,38,9593.74,Electronics,19/12/2023,Teacher,2
1608,61,Male,South,Gold,83,3184.88,Clothing,11/6/2023,Artist,11
1609,-9999,Male,East,Silver,20,1877.29,Clothing,26/12/2023,Artist,8
1610,39,Male,East,Bronze,67,4301.89,Electronics,7/8/2022,Engineer,14
1611,42,Male,West,Gold,57,6988.57,Home Goods,3/9/2023,Chef,8
1612,20,Male,North,Platinum,24,722.02,Electronics,3/10/2022,Artist,2
1613,25,Female,North,Gold,18,2076.35,Clothing,6/1/2023,Doctor,7
1614,62,Female,South,Gold,97,6833.63,Home Goods,21/4/2022,Lawyer,11
1615,29,,East,Silver,61,8612.23,Home Goods,27/11/2022,Doctor,2
1616,69,Female,West,Bronze,34,3685.38,Clothing,1/6/2022,Artist,10
1617,46,Female,West,Gold,52,1857.32,Home Goods,22/1/2023,Teacher,12
1618,49,Male,South,Silver,19,4158.36,Electronics,12/7/2023,Artist,3
1619,-9999,Female,North,Silver,43,1884.04,Electronics,13/9/2022,Engineer,2
1620,34,Male,West,Gold,98,9717.17,Home Goods,12/12/2023,Teacher,9
1621,68,Male,East,Bronze,73,3884.89,Clothing,15/8/2023,Chef,5
1622,36,Female,West,?,42,5556.12,Clothing,17/10/2023,Doctor,6
1623,32,Male,North,Platinum,77,2175.08,Clothing,12/12/2023,Artist,2
1624,39,,South,Silver,2,9089.11,Clothing,22/11/2023,Teacher,5
1625,65,Male,East,Platinum,94,5175.18,Home Goods,16/4/2023,Manager,3
1626,65,Male,North,Gold,58,5934.05,Clothing,31/12/2022,Chef,8
1627,23,Female,West,Silver,77,8888.16,Clothing,12/9/2022,Manager,7
1628,-9999,Male,East,Bronze,65,1746.4,Home Goods,2/11/2022,Engineer,3
1629,60,Male,East,Bronze,61,1676.9,Home Goods,22/3/2022,Engineer,1
1630,20,,South,Bronze,34,811.66,Home Goods,28/12/2023,Engineer,4
1631,45,Male,West,Bronze,91,9350.13,Electronics,9/9/2023,Manager,14
1632,58,Female,West,Silver,44,3966.85,Electronics,7/2/2022,Engineer,4
1633,37,Male,North,Bronze,40,3028.77,Clothing,30/9/2022,Manager,12
1634,33,Female,West,Gold,57,2639.69,Electronics,20/7/2023,Artist,4
1635,25,Male,East,Bronze,95,8678.46,Electronics,8/11/2022,Artist,12
1636,62,Male,West,Bronze,24,9807.78,Clothing,10/5/2022,Teacher,7
1637,47,Male,South,Platinum,23,6689.81,Clothing,14/5/2022,Teacher,12
1638,53,Male,West,Gold,77,8028.27,Electronics,19/1/2023,Engineer,4
1639,51,Male,West,Bronze,67,6368.83,Home Goods,25/9/2023,Doctor,3
1640,66,Male,North,Bronze,90,4359.9,Electronics,25/4/2023,Artist,9
1641,67,Male,South,Gold,59,7344.38,Electronics,20/12/2023,Lawyer,11
1642,34,Male,North,Bronze,17,8699.4,Home Goods,20/11/2023,Chef,2
1643,42,Male,West,Silver,98,5871.13,Clothing,20/7/2023,Artist,2
1644,23,Male,East,Silver,85,7321.95,Home Goods,17/8/2023,Engineer,4
1645,69,Female,South,Bronze,52,7326.76,Clothing,19/3/2022,Chef,4
1646,60,Male,North,Silver,60,734.12,Home Goods,9/9/2023,Manager,3
1647,37,Female,South,Gold,79,6686.84,Electronics,30/4/2022,Engineer,6
1648,35,Male,East,Silver,6,6830.43,Electronics,11/6/2023,Engineer,4
1649,63,Male,East,Bronze,96,5459.75,Clothing,24/8/2022,Manager,8
1650,50,Male,North,Bronze,48,3093.11,Home Goods,22/11/2023,Manager,8
1651,40,Male,North,Bronze,17,2974.89,Home Goods,22/7/2022,Doctor,8
1652,51,Female,North,Bronze,1,6056.87,Electronics,27/1/2023,Teacher,12
1653,56,Male,East,Gold,48,8438.83,Clothing,19/11/2022,Lawyer,7
1654,27,Female,West,Bronze,23,2728.94,Home Goods,26/5/2023,Engineer,4
1655,23,Male,South,Gold,83,7661.97,Electronics,28/2/2023,Manager,11
1656,30,Male,North,Gold,29,5045.54,Clothing,12/5/2022,Artist,2
1657,60,Male,West,Bronze,76,3640.49,Home Goods,21/12/2022,Doctor,2
1658,34,Male,West,Silver,39,7627.7,Electronics,19/6/2022,Chef,2
1659,35,Female,West,?,74,5086.26,Home Goods,5/10/2022,Lawyer,13
1660,22,Male,South,Silver,2,9517.16,Clothing,7/3/2022,Manager,8
1661,43,Male,East,Silver,16,5424.79,Electronics,5/6/2023,Doctor,5
1662,32,Male,West,Bronze,21,2296.84,Electronics,8/3/2023,Manager,7
1663,63,Female,South,Silver,91,1518.15,Electronics,15/8/2023,Teacher,7
1664,35,Male,North,Gold,45,854.65,Clothing,19/10/2023,Engineer,1
1665,47,Male,West,Silver,13,4503.79,Electronics,19/4/2022,Artist,2
1666,24,Male,North,Platinum,43,6406.26,Electronics,7/5/2022,Engineer,13
1667,46,Male,North,Gold,80,3034.87,Clothing,22/6/2022,Lawyer,10
1668,28,Male,East,Silver,53,2820.62,Electronics,25/3/2022,Lawyer,8
1669,23,Male,East,Platinum,70,7852.81,Clothing,19/8/2022,Lawyer,12
1670,54,Female,West,Gold,86,9807.27,Home Goods,13/11/2023,Teacher,12
1671,54,Male,East,Silver,29,5106.58,Clothing,5/5/2022,Manager,6
1672,38,Female,South,Silver,39,9566.9,Clothing,30/7/2023,Teacher,3
1673,68,Male,West,Platinum,8,739.35,,2/2/2023,Lawyer,7
1674,68,Male,West,?,20,5659.25,Home Goods,30/11/2023,Teacher,9
1675,40,Male,North,Gold,7,9055.53,Clothing,22/6/2023,Teacher,13
1676,28,Female,West,Platinum,77,5135.35,Clothing,9/10/2023,Lawyer,9
1677,61,Male,East,Silver,10,5051.66,Clothing,3/12/2022,Artist,4
1678,48,Male,West,Silver,27,5839.36,Electronics,4/11/2023,Manager,9
1679,32,Male,East,Platinum,21,3847.36,Home Goods,22/3/2023,Doctor,11
1680,69,Male,North,Platinum,37,5239.97,Home Goods,20/3/2023,Teacher,4
1681,66,Male,North,Platinum,32,1487.84,Electronics,13/12/2022,Lawyer,12
1682,19,Male,North,Silver,42,7305.02,Clothing,21/7/2023,Chef,11
1683,58,Female,South,Platinum,85,262.5,Home Goods,17/5/2023,Artist,13
1684,25,Male,South,Platinum,17,2243.02,Electronics,16/10/2022,Manager,10
1685,23,Female,East,Bronze,33,9482.46,Clothing,17/12/2022,Teacher,2
1686,33,Female,South,Bronze,92,4593.71,Home Goods,4/1/2023,Doctor,1
1687,59,Male,East,Silver,77,5763.5,Clothing,24/4/2023,Artist,11
1688,50,Male,West,Platinum,32,7470.87,Electronics,11/3/2022,Artist,12
1689,41,Male,West,Silver,48,1539.48,Electronics,6/2/2022,Doctor,10
1690,32,Male,North,Bronze,37,9930.75,Clothing,30/11/2022,Lawyer,1
1691,52,Female,South,Platinum,24,4279.87,Electronics,6/2/2023,Doctor,11
1692,47,Male,East,Gold,19,100.2,Clothing,4/6/2023,Doctor,13
1693,69,Male,East,Silver,27,7971.2,Electronics,15/1/2022,Lawyer,9
1694,43,Female,South,Silver,52,884.47,Electronics,18/1/2023,Lawyer,10
1695,22,Male,East,Platinum,49,4762.97,Electronics,29/1/2023,Engineer,12
1696,18,Male,North,Gold,78,2419.18,Clothing,22/8/2022,Artist,4
1697,44,Female,East,Gold,31,1740.37,Home Goods,28/10/2023,Artist,8
1698,-9999,Male,North,Gold,80,2259.21,,6/4/2023,Lawyer,1
1699,23,Male,West,Platinum,67,6734.3,Home Goods,15/4/2023,Chef,13
1700,42,Male,West,Platinum,76,5969.35,Electronics,14/2/2022,Engineer,2
1701,35,Male,South,Platinum,5,742.93,Clothing,26/10/2023,Doctor,3
1702,22,Female,West,Platinum,72,7356.79,Electronics,7/9/2023,Doctor,8
1703,50,Female,South,Silver,82,5465.86,Clothing,17/7/2022,Teacher,9
1704,67,Male,East,Gold,84,968.37,Electronics,18/7/2022,Artist,13
1705,35,Female,South,Gold,65,4164.41,Home Goods,24/6/2022,Doctor,1
1706,26,Male,South,Bronze,29,6698.32,Home Goods,1/5/2022,Manager,8
1707,27,Male,West,Gold,56,1991.59,Home Goods,28/7/2023,Engineer,6
1708,54,Female,North,Silver,63,6823.49,Home Goods,20/4/2022,Artist,12
1709,49,Male,North,Silver,59,2733.77,Clothing,17/9/2022,Lawyer,11
1710,48,Male,South,Bronze,80,7666.16,Electronics,28/10/2023,Manager,14
1711,27,Female,South,Platinum,99,398.8,Home Goods,6/1/2022,Chef,12
1712,62,Male,West,Silver,71,6143.57,Electronics,15/1/2023,Engineer,5
1713,66,Male,West,Silver,46,9717.24,Electronics,3/7/2023,Chef,6
1714,53,Male,East,Bronze,36,1840.92,Electronics,30/9/2023,Doctor,14
1715,50,Male,North,Gold,54,8918.52,Home Goods,3/5/2022,Manager,3
1716,32,Female,West,Gold,9,6109.78,Home Goods,20/12/2022,Artist,11
1717,41,Male,South,Silver,78,5981.41,Clothing,27/9/2023,Doctor,5
1718,50,,West,Platinum,16,6526.95,Clothing,8/2/2022,Teacher,7
1719,46,Female,East,Bronze,80,9924.93,Clothing,2/2/2022,Doctor,9
1720,61,Female,West,Gold,92,973.94,Home Goods,26/1/2023,Lawyer,12
1721,51,Male,West,Silver,20,1719.32,Home Goods,12/7/2022,Manager,9
1722,68,Female,North,Gold,65,6165.68,Electronics,13/11/2023,Chef,8
1723,64,Female,East,?,75,8122.28,,6/10/2022,Manager,11
1724,62,Female,West,Gold,11,512.54,Home Goods,16/4/2022,Doctor,14
1725,26,Male,South,Gold,54,8892.37,Home Goods,8/8/2022,Manager,13
1726,55,Male,South,Silver,97,1646.78,Electronics,1/1/2023,Lawyer,4
1727,20,Male,South,Gold,5,5637.68,Clothing,17/7/2022,Engineer,5
1728,35,Male,North,Silver,68,7690.25,Home Goods,22/6/2022,Chef,13
1729,33,Female,North,Bronze,41,6669.32,Home Goods,1/3/2023,Doctor,6
1730,21,Male,South,Gold,10,7650.54,Home Goods,30/11/2022,Engineer,13
1731,39,Male,East,Platinum,56,3002.44,Home Goods,11/11/2023,Teacher,10
1732,66,Female,South,Bronze,1,8614.36,Home Goods,17/7/2022,Engineer,2
1733,68,Male,South,Platinum,36,2649.27,Clothing,21/7/2023,Teacher,13
1734,47,Male,West,Silver,29,7162.4,Home Goods,4/6/2022,Manager,6
1735,55,Male,North,?,95,1156.99,,7/12/2023,Doctor,10
1736,40,Female,East,Gold,58,9340.29,Home Goods,3/12/2022,Artist,6
1737,36,Female,East,Platinum,82,2885.22,Clothing,13/8/2023,Chef,1
1738,25,Female,North,Platinum,70,1367.01,Electronics,2/5/2022,Doctor,14
1739,67,Male,East,Gold,98,1343.64,Home Goods,19/12/2023,Lawyer,4
1740,44,Female,West,Gold,46,7924.54,Clothing,11/6/2022,Doctor,4
1741,22,Female,East,Bronze,6,7848.87,Electronics,25/1/2023,Chef,3
1742,63,Male,West,Gold,25,6761.36,Clothing,10/11/2023,Artist,12
1743,43,Male,South,Gold,86,9781.39,Electronics,8/8/2022,Doctor,10
1744,44,Female,East,Silver,14,9717.61,Electronics,5/2/2022,Artist,14
1745,69,Male,North,Gold,24,7282.92,Clothing,15/1/2023,Doctor,4
1746,65,Male,West,Gold,35,8424.69,Electronics,2/12/2023,Lawyer,10
1747,37,Female,West,Bronze,94,7786.09,Clothing,22/10/2023,Lawyer,2
1748,32,Male,South,Platinum,76,864.69,Clothing,19/9/2023,Engineer,8
1749,36,Male,South,Platinum,76,6350.68,Electronics,27/11/2023,Lawyer,1
1750,50,Male,North,Bronze,86,4198,Clothing,1/11/2022,Doctor,13
